No.,Time,Source,Destination,Protocol,Length,Info,SourcePort,DestinationPort
6320,36.836796,192.168.1.41,142.250.193.97,QUIC,76,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6321,36.837,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6322,36.838265,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6323,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6324,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6325,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6326,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6327,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6328,36.839398,172.217.163.214,192.168.1.41,QUIC,447,Protected Payload (KP0),443,50389
6329,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6330,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6331,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6332,36.839398,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6333,36.840163,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6334,36.841193,142.250.193.97,192.168.1.41,QUIC,1388,Protected Payload (KP0),443,52101
6335,36.841193,142.250.193.97,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,52101
6336,36.841193,142.250.193.97,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,52101
6337,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6338,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6339,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6340,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6341,36.841193,142.250.193.97,192.168.1.41,QUIC,1388,Protected Payload (KP0),443,52101
6342,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6343,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6344,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6345,36.841193,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6346,36.841846,192.168.1.41,142.250.193.97,QUIC,80,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6347,36.842307,192.168.1.41,142.250.193.97,QUIC,76,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6348,36.842507,192.168.1.41,142.250.193.97,QUIC,76,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6349,36.842709,192.168.1.41,142.250.193.97,QUIC,78,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6350,36.842884,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6351,36.84336,142.250.193.97,192.168.1.41,QUIC,119,Protected Payload (KP0),443,52101
6352,36.84336,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6353,36.84336,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6354,36.84336,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6355,36.84336,172.217.163.214,192.168.1.41,QUIC,801,Protected Payload (KP0),443,50389
6356,36.84336,172.217.163.214,192.168.1.41,QUIC,1388,Protected Payload (KP0),443,50389
6357,36.84336,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6358,36.844603,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6359,36.844603,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6360,36.844603,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6361,36.844603,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6362,36.844603,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6363,36.844603,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6364,36.845008,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6365,36.845214,192.168.1.41,172.217.163.214,QUIC,76,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6366,36.845519,192.168.1.41,172.217.163.214,QUIC,78,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6367,36.845765,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6368,36.845765,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6369,36.845765,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6370,36.845765,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6371,36.845765,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6372,36.845765,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6373,36.847408,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6374,36.847408,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6375,36.847408,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6376,36.847408,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6377,36.847408,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6378,36.847408,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6379,36.847408,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6380,36.849482,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6381,36.850455,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6382,36.850455,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6383,36.850455,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6384,36.850455,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6385,36.850455,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6386,36.851706,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6387,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6388,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6389,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6390,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6391,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6392,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6393,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6394,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6395,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6396,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6397,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6398,36.853269,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6399,36.853813,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6400,36.854119,192.168.1.41,172.217.163.214,QUIC,76,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6401,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6402,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6403,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6404,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6405,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6406,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6407,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6408,36.854581,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6409,36.855115,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6410,36.855845,142.250.193.97,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,52101
6411,36.855845,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6412,36.856064,192.168.1.41,142.250.193.97,QUIC,75,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6413,36.861954,192.168.1.41,172.217.163.214,QUIC,76,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6414,36.862911,142.250.193.97,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,52101
6415,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6416,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6417,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6418,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6419,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6420,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6421,36.862911,142.250.193.97,192.168.1.41,QUIC,67,Protected Payload (KP0),443,52101
6422,36.862911,142.250.193.97,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,52101
6423,36.862911,142.250.193.97,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,52101
6424,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6425,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6426,36.862911,172.217.163.214,192.168.1.41,QUIC,1056,Protected Payload (KP0),443,50389
6427,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6428,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6429,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6430,36.862911,142.250.193.97,192.168.1.41,QUIC,67,Protected Payload (KP0),443,52101
6431,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6432,36.862911,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6433,36.863635,192.168.1.41,142.250.193.97,QUIC,823,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6434,36.863795,192.168.1.41,142.250.193.97,QUIC,75,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6435,36.864079,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6436,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6437,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6438,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6439,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6440,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6441,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6442,36.866727,172.217.163.214,192.168.1.41,QUIC,1036,Protected Payload (KP0),443,50389
6443,36.866727,172.217.163.214,192.168.1.41,QUIC,1385,Protected Payload (KP0),443,50389
6444,36.866727,142.250.193.97,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,52101
6445,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6446,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6447,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6448,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6449,36.866727,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6450,36.867279,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6451,36.867279,172.217.163.214,192.168.1.41,QUIC,1245,Protected Payload (KP0),443,50389
6452,36.867373,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6453,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6454,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6455,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6456,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6457,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6458,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6459,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6460,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6461,36.869104,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6462,36.869399,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6463,36.870462,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6464,36.870462,172.217.163.214,192.168.1.41,QUIC,169,Protected Payload (KP0),443,50389
6465,36.870462,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6466,36.870462,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6467,36.870462,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6468,36.870462,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6469,36.8707,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6470,36.875954,192.168.1.41,172.217.163.214,QUIC,76,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6471,36.877215,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6472,36.877215,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6473,36.877215,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6474,36.877215,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6475,36.877215,172.217.163.214,192.168.1.41,QUIC,434,Protected Payload (KP0),443,50389
6476,36.877215,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6477,36.877486,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6478,36.879363,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6479,36.879363,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6480,36.879363,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6481,36.879363,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6482,36.879363,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6483,36.879779,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6484,36.884203,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6485,36.884203,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6486,36.884203,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6487,36.884203,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6488,36.884203,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6489,36.884438,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6490,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6491,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6492,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6493,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6494,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6495,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6496,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6497,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6498,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6499,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6500,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6501,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6502,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6503,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6504,36.886654,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6505,36.887081,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6506,36.887953,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6507,36.887953,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6508,36.887953,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6509,36.887953,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6510,36.887953,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6511,36.887953,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6512,36.887953,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6513,36.888176,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6514,36.889743,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6515,36.889743,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6516,36.889743,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6517,36.889743,172.217.163.214,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,50389
6518,36.889924,192.168.1.41,172.217.163.214,QUIC,75,"Protected Payload (KP0), DCID=963780488ef99eeb",50389,443
6519,36.892917,192.168.1.41,142.250.77.129,QUIC,76,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6520,36.89301,192.168.1.41,142.250.193.97,QUIC,75,"Protected Payload (KP0), DCID=a3246946dfbe3d8f",52101,443
6521,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6522,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6523,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6524,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6525,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6526,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6527,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6528,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6529,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6530,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6531,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6532,36.893364,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6533,36.893732,192.168.1.41,142.250.77.129,QUIC,75,"Protected Payload (KP0), DCID=1ca5d7bc3b799393",62425,443
6534,36.894764,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6535,36.894764,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
6536,36.894764,142.250.77.129,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,62425
